step,curLapTime,distFromStart,speedX,speedY,trackPos,angle,damage,track_block,track_block_role,front,near,openness,aim_hint,curve_urgency,track_pos_rate,projected_track_pos,tight_curve_cap,tight_curve_ticks,profile_speed,base_steer,base_target_speed,raw_delta_steer,raw_delta_speed,delta_steer,delta_speed,confidence,neighbor_distance,target_speed,governed_steer,filtered_steer_target,actuator_steer,front_wheel_speed,rear_wheel_speed,abs_slip,traction_slip,final_steer,final_accel,final_brake,final_gear,state,interventions,inference_ms
60,0.238,3598.61,7.11338,-0.0320623,0.333127,0.00963896,0.0,S10,finish_straight,61.4687,57.0087,0.30000295714285713,0.5,0.0,-5.26150726675961e-05,0.33217992869198326,272.0,0,0.0,-0.031093257329520785,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.031093257329520785,-0.03137524457512137,-0.03155737067850656,1.9904797859999999,3.2176872,0.0,1.241748311111111,-0.03155737067850656,0.9999987740035673,0.0,1,NORMAL,performance_bonus,0.0
65,0.34,3598.87,11.3509,-0.0472969,0.332494,0.0107047,0.0,S10,finish_straight,60.9091,56.5105,0.29730380714285715,0.5,0.0,-0.00011359810806467031,0.33044923405483595,272.0,0,0.0,-0.030113020039660682,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.030113020039660682,-0.030594786766046173,-0.030902541930950257,3.4414468200000004,5.70738168,0.0,2.5543539022222226,-0.030902541930950257,0.9999995982654889,0.0,1,NORMAL,performance_bonus,0.0
70,0.44,3599.25,15.6044,-0.0572911,0.331531,0.0122654,0.0,S10,finish_straight,60.1066,55.7952,0.2934314928571429,0.5,0.0,-0.0001801604885348731,0.3282881112063723,272.0,0,0.0,-0.028659849099337338,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.028659849099337338,-0.029379959643921406,-0.0298555974150688,4.71523209,7.734210119999999,0.0,3.399654564444444,-0.0298555974150688,0.97716246768342,0.0,1,NORMAL,performance_bonus,0.0
75,0.542,3599.75,19.9325,-0.0620197,0.330129,0.0143644,0.0,S10,finish_straight,59.0425,54.8454,0.2882946178571429,0.5,0.0,-0.0002641738268691157,0.3253738711163559,272.0,0,0.0,-0.02666572007937134,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.02666572007937134,-0.027657610959639575,-0.028330445965748782,6.0230526300000005,9.2818908,0.0,3.745085244444444,-0.028330445965748782,0.9574236590181134,0.0,1,NORMAL,performance_bonus,0.0
80,0.642,3600.36,24.1559,-0.05838,0.328253,0.0168778,0.0,S10,finish_straight,57.7804,53.7172,0.2822,0.5,0.0,-0.00035810374993085274,0.32180713250124465,272.0,0,0.0,-0.024202768764457212,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.024202768764457212,-0.025444067659901908,-0.026306241490186393,7.29925128,11.32749072,0.0,4.617518497777779,-0.026306241490186393,0.9075703587272512,0.0,1,NORMAL,performance_bonus,0.0
85,0.742,3601.1,28.482,-0.0346558,0.325794,0.0198638,0.0,S10,finish_straight,56.3083,52.3982,0.2750863821428572,0.5,0.0,-0.000470509971907425,0.31732482050566635,272.0,0,0.0,-0.021103060470689466,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.021103060470689466,-0.022675367798174507,-0.02375966618923545,8.60424519,16.49289096,0.0,8.581224293333335,-0.02375966618923545,0.6810728943692953,0.0,1,NORMAL,performance_bonus,0.0
90,0.842,3601.95,32.9722,0.0183189,0.322665,0.0233948,0.0,S10,finish_straight,54.62,50.8829,0.26692451785714283,0.6666666666666666,0.0,-0.0006007811749741297,0.31185093885046566,272.0,0,0.0,-0.008309284401900131,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.008309284401900131,-0.01255696220004715,-0.016089675623831085,9.959010930000002,19.60515648,0.0,10.446212035555558,-0.016089675623831085,0.599999999089374,0.0,1,NORMAL,performance_bonus,0.0
95,0.942,3602.93,37.4637,0.0833732,0.318807,0.0267922,0.0,S10,finish_straight,52.882,49.3142,0.25850895,0.6666666666666666,0.0,-0.0007445779546081145,0.30540459681705395,272.0,0,0.0,-0.0048557219354932665,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0048557219354932665,-0.007108779250157184,-0.009243452883594943,11.31736368,21.452067,0.0,11.045483666666666,-0.009243452883594943,0.599999999701606,0.0,1,NORMAL,performance_bonus,0.0
100,1.044,3604.05,41.1226,0.0199577,0.313915,0.0293252,0.0,S10,finish_straight,51.2243,47.8041,0.2504608642857143,0.6666666666666666,0.0,-0.0009442269950876679,0.29691891408842197,272.0,0,0.0,-0.001993411777049297,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.001993411777049297,-0.0034745013578768953,-0.00489265875023575,12.44695776,12.722346,0.0,1.2994015555555567,-0.00489265875023575,0.9999999998370371,0.0,2,NORMAL,performance_bonus,0.0
105,1.144,3605.24,44.4184,-0.0106567,0.308022,0.0299823,0.0,S10,finish_straight,49.8991,46.5762,0.243995025,0.6666666666666666,0.0,-0.001134549960748338,0.2876001007065299,272.0,0,0.0,-0.0006289630539707547,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0006289630539707547,-0.00146589660445455,-0.002271088415201197,13.43889,13.826620080000001,0.0,1.4881756355555584,-0.002271088415201197,0.9999999999466003,0.0,2,NORMAL,performance_bonus,0.0
110,1.244,3606.52,47.9818,-0.00583506,0.301534,0.0302693,0.0,S10,finish_straight,48.5565,45.3268,0.23743586785714285,0.6666666666666666,0.0,-0.0012680367582635155,0.2787093383512568,272.0,0,0.0,0.0004994428691446028,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0004994428691446028,-0.0001231696071042676,-0.0006615853152892956,14.51133987,15.18353928,0.0,1.8552615022222216,-0.0006615853152892956,0.999999999982502,0.0,2,NORMAL,performance_bonus,0.0
115,1.344,3607.91,51.8633,0.00126614,0.294512,0.0303914,0.0,S10,finish_straight,47.1453,44.011,0.23053754642857144,0.6666666666666666,0.0,-0.0013810731760332425,0.26965268283140165,272.0,0,0.0,0.0015659286693426137,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0015659286693426137,0.001003506135816896,0.000558319177285936,15.677052,17.50782852,0.0,3.1013562977777784,0.000558319177285936,0.994208211549855,0.0,2,NORMAL,performance_bonus,0.0
120,1.444,0.961636,56.1416,0.00572771,0.285749,0.0365129,0.0,S01,start_straight,45.6639,42.6264,0.22329108928571428,0.6666666666666666,0.0,-0.0016723542790782087,0.25564662297659224,272.0,0,0.0,0.008648141129720403,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.008648141129720403,0.004930371348456562,0.0030979296412562848,16.967168909999998,20.57973372,0.0,4.984844831111113,0.0030979296412562848,0.8865802953634134,0.0,2,NORMAL,performance_bonus,0.0
125,1.544,2.59074,60.0204,-0.008699,0.274648,0.0458031,0.0,S01,start_straight,44.2917,41.3298,0.21655690357142857,0.6666666666666666,0.035415000000000064,-0.0021456241111484408,0.23602676599932806,134.835036,45,0.0,0.033354789754705495,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.033354789754705495,0.02050935405011546,0.013758313776182291,18.13646805,24.66900072,0.0,7.996667386666665,0.013758313776182291,0.7144761493328935,0.0,2,NORMAL,performance_bonus+tight_curve_hold,0.0
130,1.644,4.33946,64.6396,-0.0958419,0.260246,0.051478,0.0,S01,start_straight,43.5943,40.6098,0.21303996785714285,0.6666666666666666,0.07028500000000015,-0.002758803377938552,0.21058753919710604,134.081844,45,0.0,0.05516084618512983,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.05516084618512983,0.04519556541387342,0.03651909069152583,19.54348512,25.07316084,0.0,7.117716395555554,0.03651909069152583,0.7647019202538141,0.0,2,NORMAL,performance_bonus+tight_curve_hold,0.0
135,1.744,6.20794,67.7116,-0.0640437,0.24354,0.0512042,0.0,S01,start_straight,44.0841,40.902,0.21518145357142857,0.6666666666666666,0.04579500000000003,-0.003211021700038149,0.18574160939931333,134.081844,45,0.0,0.048382773111285055,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.048382773111285055,0.048903402940448655,0.04748731783806821,20.56396467,19.6267617,0.0,0.817983922222222,0.04748731783806821,0.9999999999999339,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
140,1.844,8.14472,70.794,0.102513,0.227023,0.0531125,0.0,S01,start_straight,44.3332,40.977,0.2161595928571428,0.6666666666666666,0.033340000000000106,-0.003293542258895773,0.16773923933987608,134.081844,45,0.0,0.048496033156476465,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.048496033156476465,0.04858719863272746,0.04851703163601255,21.428434080000002,21.61108404,0.0,1.9460840400000023,0.04851703163601255,0.9999999999999784,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
145,1.944,10.1731,74.1996,0.0395402,0.209262,0.0545476,0.0,S01,start_straight,44.8677,41.2794,0.21847697500000002,0.6666666666666666,0.0066150000000000375,-0.0035192986024528057,0.14591462515584952,134.081844,45,0.0,0.04292715715390795,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.04292715715390795,0.045893684597850655,0.04717170616038522,22.45757535,23.06382624,0.0,2.4528262400000003,0.04717170616038522,0.9999999999999929,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
150,2.05,12.4293,78.0238,-0.0473795,0.188515,0.0560759,0.0,S01,start_straight,45.6993,41.7997,0.22216228571428573,0.6666666666666666,0.0,-0.0040821831644492525,0.11503570303991345,144.081844,40,0.0,0.04341359559551644,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.04341359559551644,0.04348086031486329,0.044123766462224996,23.60350107,23.827199760000003,0.0,2.1539219822222258,0.044123766462224996,0.8882756180645137,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
155,2.16,14.8811,81.4767,0.016171,0.164902,0.0599392,0.0,S01,start_straight,46.3404,42.1282,0.22490183571428574,0.5,0.0,-0.0046103862392198915,0.08191504769404195,154.081844,35,0.0,0.050616569234286854,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.050616569234286854,0.04755697651466194,0.04597887445048653,24.67704192,24.82857468,0.0,2.196158013333335,0.04597887445048653,0.7995818082047992,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
160,2.27,17.432,84.7131,-0.0134858,0.138913,0.0624826,0.0,S01,start_straight,47.7543,43.0594,0.23125676785714283,0.5,0.0,-0.005096366070439872,0.0471784107320823,164.081844,30,0.0,0.0578677673278464,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0578677673278464,0.054316365046243625,0.05179842632278615,25.653948389999996,25.633258559999998,0.0,2.101841893333333,0.05179842632278615,0.7348076734931938,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
165,2.38,20.0755,87.7029,0.0177363,0.110924,0.0647835,0.0,S01,start_straight,49.8948,44.5276,0.24098062857142855,0.5,0.0,-0.005510201128043839,0.011740379695210898,174.081844,25,0.0,0.06520635220142947,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.06520635220142947,0.0615163990549004,0.05874787927503404,26.570140170000002,26.4309318,0.0,2.069015133333334,0.05874787927503404,0.6802420535470239,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
170,2.49,22.8038,90.4993,-0.0435352,0.0814133,0.0644145,0.0,S01,start_straight,54.1242,47.5527,0.26041328928571433,0.5,0.0,-0.005827032689565092,-0.023473288412171667,184.081844,20,0.0,0.0713985037129796,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0713985037129796,0.06809380559804135,0.06554241484132346,27.418311000000003,27.17242164,0.0,2.033727195555553,0.06554241484132346,0.6315131901708049,0.0,3,NORMAL,performance_bonus+tight_curve_hold,0.0
175,2.6,25.6115,93.0865,-0.0432113,0.0512797,0.0631314,0.0,S01,start_straight,60.9818,52.3911,0.2919595892857143,0.5,0.0,-0.00598363607769953,-0.05642574939859153,194.081844,15,0.0,0.07884026957920343,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.07884026957920343,0.0751487978308323,0.07239082030021216,28.208610300000004,27.85930056,0.0,2.0019394488888906,0.07239082030021216,0.0,0.01626615384615385,3,NORMAL,performance_bonus+tight_curve_hold+base_brake_priority,0.0
180,2.71,28.4542,93.1769,-0.0611297,0.0219803,0.0585795,0.0,S01,start_straight,74.6084,61.6643,0.3547453107142857,0.3333333333333333,0.0,-0.005855722623907212,-0.08342270723032982,204.081844,10,0.0,0.08102973637755455,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.08102973637755455,0.08019445994467857,0.07845143678734802,28.19733684,26.78511654,0.0,0.9026443177777779,0.07845143678734802,0.0,0.03718778354215385,3,NORMAL,performance_bonus+tight_curve_hold+base_brake_priority,0.0
185,2.82,31.2923,92.7625,-0.0786185,-0.00471497,0.0521739,0.0,S01,start_straight,103.028,79.2333,0.48137844642857147,0.3333333333333333,0.0,-0.005411753778915481,-0.10212653802047865,214.081844,5,0.0,0.08095452279007122,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.08095452279007122,0.0808527944984481,0.0804514809053017,28.02344124,26.64437958,0.0,0.8770184688888882,0.0804514809053017,0.3067132202175158,0.0238099394948159,3,NORMAL,performance_bonus+tight_curve_hold,0.0
190,2.93,34.1291,92.8085,-0.0741795,-0.0264022,0.0335165,0.0,S01,start_straight,159.518,114.659,0.7061799785714286,0.3333333333333333,0.0,-0.004427045008082482,-0.10608901014548468,224.081844,0,0.0,0.062473062123059274,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.062473062123059274,0.07194234078309206,0.07615796362394102,28.05145959,26.661382019999998,0.0,0.8812431311111126,0.07615796362394102,0.31424752529119815,0.021862513397118324,3,NORMAL,performance_bonus,0.0
195,3.04,36.9681,93.1788,-0.0957456,-0.037374,0.0115429,0.0,S01,start_straight,173.196,161.308,0.8419174285714286,0.2222222222222222,0.0,-0.0025494401728164474,-0.08326392311069605,272.0,0,0.0,0.02906385311124819,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.02906385311124819,0.04369773154846754,0.053932599768800445,28.224065850000002,27.43980876,0.0,1.5568087599999991,0.053932599768800445,0.0,0.02481424493330753,3,NORMAL,performance_bonus+base_brake_priority,0.0
200,3.15,39.8087,92.894,-0.0958249,-0.0395513,-0.00346386,0.0,S01,start_straight,177.939,169.04,0.87327675,0.16666666666666666,0.0,-0.0008170989863226523,-0.05425908175380774,272.0,0,0.0,0.005150882352930246,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.005150882352930246,0.017760861465717377,0.02772878784619934,28.11071964,26.702692380000002,0.0,0.8988034911111136,0.02772878784619934,0.3402119521209709,0.016819967127830113,3,NORMAL,performance_bonus,0.0
205,3.26,42.6492,92.8191,-0.0783847,-0.036422,-0.0106527,0.0,S01,start_straight,178.255,170.225,0.8767663571428571,0.16666666666666666,0.0,0.0003414172327378857,-0.03027648981071806,272.0,0,0.0,-0.0054797075069835275,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0054797075069835275,0.0008786645471024661,0.007241991561642298,28.07990772,27.17858052,0.0,1.3954971866666668,0.007241991561642298,0.3572367324709997,0.013871568351179791,3,NORMAL,performance_bonus,0.0
210,3.37,45.491,92.87,-0.0316423,-0.031196,-0.0119351,0.0,S01,start_straight,175.945,168.164,0.8657356785714285,0.16666666666666666,0.0,0.0008916674683157285,-0.015145985570316888,272.0,0,0.0,-0.008067134856665365,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.008067134856665365,-0.0060598865894299254,-0.0033238767005533782,28.09511532,27.20164356,0.0,1.4044213377777766,-0.0033238767005533782,0.36245941507674234,0.013537263943187685,3,NORMAL,performance_bonus,0.0
215,3.48,48.3333,93.0802,-0.00840043,-0.0258873,-0.0106114,0.0,S01,start_straight,172.56,164.823,0.8488476785714286,0.16666666666666666,0.0,0.0010123113230475806,-0.007665696185143549,272.0,0,0.0,-0.007162619467640923,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.007162619467640923,-0.0072563619805501465,-0.00669997168976693,28.175103989999997,26.7597603,0.0,0.9041491888888871,-0.00669997168976693,0.0,0.036118661449920896,3,NORMAL,performance_bonus+base_brake_priority,0.0
220,3.59,51.1743,93.1201,0.00343711,-0.021391,-0.00835757,0.0,S01,start_straight,168.797,161.034,0.8299154642857143,0.16666666666666666,0.0,0.0009091844252935175,-0.005025680344716687,272.0,0,0.0,-0.0048523853553080806,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0048523853553080806,-0.00582514586967363,-0.006308677424567493,28.191105030000003,26.77307724,0.0,0.9063827955555581,-0.006308677424567493,0.0,0.03519957654146351,3,NORMAL,performance_bonus+base_brake_priority,0.0
225,3.7,54.014,92.9611,0.0129441,-0.0178793,-0.00632599,0.0,S01,start_straight,165.127,157.356,0.8114981785714286,0.16666666666666666,0.0,0.0007359295071741451,-0.004632568870865389,272.0,0,0.0,-0.002649770470699395,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.002649770470699395,-0.003707015472454974,-0.0044811699540790425,28.13913471,27.2802348,0.0,1.4577070222222197,-0.0044811699540790425,0.38534654070826596,0.01035323619104429,3,NORMAL,performance_bonus,0.0
230,3.81,56.8546,92.9764,0.0141495,-0.0151496,-0.00495008,0.0,S01,start_straight,161.725,154.002,0.794550892857143,0.16666666666666666,0.0,0.0005797534865657398,-0.004714037241816684,272.0,0,0.0,-0.0011907270930908663,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0011907270930908663,-0.001972029638293727,-0.0026346591026802355,28.152143820000003,27.31885884,0.0,1.4920810622222227,-0.0026346591026802355,0.39734498671734914,0.008599001197499548,3,NORMAL,performance_bonus,0.0
235,3.92,59.6965,93.0346,0.0139066,-0.0129498,-0.00409184,0.0,S01,start_straight,158.537,150.904,0.7787675357142857,0.2222222222222222,0.0,0.00046600771214401856,-0.004561661181407665,272.0,0,0.0,0.002339352292619821,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.002339352292619821,0.00048650110117542337,-0.0006495581676839424,28.16905401,27.34447716,0.0,1.501532715555559,-0.0006495581676839424,0.0,0.026924023740421688,3,NORMAL,performance_bonus+base_brake_priority,0.0
240,4.03,62.5388,92.8191,0.0139317,-0.011018,-0.00388749,0.0,S01,start_straight,155.614,148.123,0.764422607142857,0.2222222222222222,0.0,0.00040384108794042615,-0.0037488604170723295,272.0,0,0.0,0.0021417771683447887,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0021417771683447887,0.0019007436020473643,0.0014157065729177814,28.05506313,26.666541719999998,0.0,0.8834583866666641,0.0014157065729177814,0.3086023430170626,0.022373636110281536,3,NORMAL,performance_bonus,0.0
245,4.14,65.3802,92.8673,0.010088,-0.009046,-0.00424001,0.0,S01,start_straight,152.911,145.603,0.7512657142857142,0.2222222222222222,0.0,0.00039921189879836284,-0.0018601858216294688,272.0,0,0.0,0.0012722370317789344,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0012722370317789344,0.0016035438206833382,0.001697064860222319,28.07299818,26.68234842,0.0,0.8858761977777796,0.001697064860222319,0.3145687280178956,0.021823901849087286,3,NORMAL,performance_bonus,0.0
250,4.25,68.2209,93.1822,0.00312277,-0.00690619,-0.00465441,0.0,S01,start_straight,150.23,143.103,0.7382141785714286,0.2222222222222222,0.0,0.00042440162246875203,0.0007330392044375359,272.0,0,0.0,0.0003048393479419126,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0003048393479419126,0.0007574392059696882,0.0010645271611159678,28.22690901,27.42893244,0.0,1.5449879955555588,0.0010645271611159678,0.0,0.024848149732359888,3,NORMAL,performance_bonus+base_brake_priority,0.0
255,4.36,71.062,93.2207,0.0022528,-0.00464074,-0.00479694,0.0,S01,start_straight,147.443,140.478,0.7245906785714286,0.2222222222222222,0.0,0.0004471859611913152,0.003408607301443674,272.0,0,0.0,-0.000356920942958082,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.000356920942958082,9.837180714191449e-06,0.00029591173919763447,28.24099257,27.461233800000002,0.0,1.5665949111111175,0.00029591173919763447,0.0,0.02356874718436332,3,NORMAL,performance_bonus+base_brake_priority,0.0
260,4.47,73.9039,92.9344,0.00606374,-0.0023822,-0.00464834,0.0,S01,start_straight,144.546,137.726,0.7103801428571428,0.2222222222222222,0.0,0.00044906841657176716,0.0057010314982918085,272.0,0,0.0,-0.0006694777290306821,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0006694777290306821,-0.0004656769982836998,-0.00028174106927070144,28.12415853,26.71442046,0.0,0.8993093488888917,-0.00028174106927070144,0.3430570781786689,0.01673234485594654,3,NORMAL,performance_bonus,0.0
265,4.58,76.7449,92.8267,0.00672076,-0.000181437,-0.00439987,0.0,S01,start_straight,141.616,134.934,0.6959895,0.2222222222222222,0.0,0.00044047890549505806,0.0077471832989110465,272.0,0,0.0,-0.0008527280289926491,90.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-0.0008527280289926491,-0.0007721498855956449,-0.0006609513489687393,28.08299883,27.17972712,0.0,1.3945326755555563,-0.0006609513489687393,0.3580579771840378,0.013907288256136088,3,NORMAL,performance_bonus,0.0
